Applicant_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Employment_Years,Home_Ownership,Number_of_Dependents,Monthly_Income,Annual_Income,Credit_Limit,Credit_Utilization,Credit_History_Years,Total_Credit_Accounts,Open_Credit_Lines,Credit_Cards,Installment_Accounts,Real_Estate_Loans,Debt_Ratio,Total_Debt,Loan_Amount,Loan_Term_Months,Interest_Rate,Loan_Purpose,Region,Credit_Inquiries_6M,Times_30_59_Days_Past_Due,Times_60_89_Days_Past_Due,Times_90_Plus_Days_Past_Due,Times_120_Plus_Days_Past_Due,Late_Payment_Count,Previous_Bankruptcies,Tax_Liens,Delinquency_History,Has_Employment_Income,SeriousDlqin2yrs
106979,64,Female,Married,Master,Employed,16.2,Mortgage,,4470.0,53640.0,12973.0,0.2837,4.0,11,9,6,3,1,1.0868,38564.0,21989.0,24,11.21,Medical,West,2,0,0,0,0,0,0,1,0,Yes,1
106980,22,Male,Married,Diploma,Employed,9.9,Own,2.0,3581.0,42972.0,11756.0,0.4336,12.4,9,13,6,3,0,0.9939,18716.0,18164.0,48,10.54,Business,East,0,0,0,0,1,0,0,0,0,Yes,0
106981,29,Male,Single,Bachelor,Employed,12.2,Mortgage,3.0,6559.0,78708.0,45056.0,0.4213,15.8,5,5,3,3,1,0.8081,34573.0,32613.0,24,11.12,Business,South,0,0,0,0,1,0,0,0,0,Yes,0
106982,61,Male,Married,Bachelor,Employed,,Mortgage,,5605.0,67260.0,27898.0,0.6144,19.2,9,8,2,2,1,1.2963,99110.0,32212.0,36,9.59,Medical,West,1,0,0,0,0,0,0,0,0,Yes,0
106983,42,Female,Married,High School,Retired,10.7,Own,0.0,3948.0,47376.0,15685.0,0.6152,10.9,9,7,3,3,1,0.2613,10551.0,1010.0,48,8.99,Debt Consolidation,West,1,1,0,0,0,1,0,0,0,Yes,0
106984,37,Male,Single,Bachelor,Unemployed,13.1,Mortgage,3.0,12404.0,148848.0,45665.0,0.554,9.5,9,5,6,2,1,0.222,35073.0,135518.0,60,5.0,Medical,East,1,0,0,0,0,0,0,0,0,No,1
106985,30,Male,Widowed,Bachelor,Employed,0.0,Own,1.0,18869.0,226428.0,92308.0,0.0989,12.3,19,6,3,1,1,0.6051,54288.0,284088.0,36,5.91,Auto,East,2,1,0,0,0,1,0,0,0,Yes,0
106986,38,Female,Married,Bachelor,Self-Employed,16.3,Mortgage,2.0,11740.0,140880.0,34188.0,0.4755,16.2,8,6,3,2,2,0.9233,121916.0,82484.0,48,9.44,Auto,West,0,1,0,0,0,1,0,1,0,Yes,0
106987,28,Male,Single,High School,Unemployed,19.7,Rent,2.0,7905.0,94860.0,17540.0,0.5939,1.2,12,4,3,10,1,0.2555,9440.0,107266.0,84,8.11,Medical,North,2,2,0,0,0,2,0,0,0,No,1
106988,70,Female,Married,Bachelor,Employed,2.8,Mortgage,1.0,9024.0,108288.0,64660.0,0.5691,19.1,14,8,8,1,1,0.7845,38554.0,85364.0,36,8.36,Home,West,3,1,0,0,0,1,0,0,0,Yes,0
106989,45,Female,Single,Master,Employed,5.6,Mortgage,3.0,18383.0,220596.0,80029.0,0.7707,10.4,8,6,3,0,1,1.2745,323670.0,163566.0,60,11.13,Debt Consolidation,North,2,1,0,0,0,1,0,1,0,Yes,0
106990,44,Female,Single,Diploma,Self-Employed,1.6,Rent,0.0,9016.0,108192.0,29917.0,0.1414,12.8,5,6,4,2,2,0.1063,9175.0,94860.0,36,5.05,Personal,South,1,0,1,0,0,1,0,0,0,Yes,1
106991,52,Male,Married,Diploma,Self-Employed,7.6,Rent,2.0,,45120.0,23349.0,0.3574,4.1,14,11,4,2,1,0.5582,10171.0,35716.0,84,11.71,Home,East,1,1,1,0,0,2,0,0,0,Yes,1
106992,57,Other,Married,Doctorate,Self-Employed,8.3,Rent,2.0,7097.0,85164.0,61378.0,0.4327,4.4,10,5,8,0,3,0.923,82566.0,60013.0,60,12.64,Medical,South,2,0,1,0,0,1,1,0,0,Yes,0
106993,56,Female,Married,Bachelor,Employed,5.2,Mortgage,2.0,8263.0,99156.0,32683.0,0.4176,17.8,6,6,5,4,1,1.1598,56378.0,78138.0,36,12.15,Home,West,2,1,0,0,0,1,0,0,0,Yes,1
106994,58,Female,Married,High School,Employed,6.7,Mortgage,1.0,2881.0,34572.0,16816.0,0.3003,14.6,14,7,2,7,1,0.4036,6145.0,37859.0,60,7.15,Auto,West,1,2,1,0,0,3,0,0,0,Yes,1
106995,37,Male,Single,High School,Self-Employed,12.3,Mortgage,0.0,4570.0,54840.0,30468.0,0.2509,7.0,13,8,7,2,1,1.0731,50952.0,58825.0,48,10.79,Debt Consolidation,North,2,0,0,0,0,0,0,0,0,Yes,1
106996,41,Female,Single,Bachelor,Self-Employed,6.2,Own,2.0,11246.0,134952.0,38738.0,0.4848,8.3,11,10,6,2,5,0.4936,23563.0,61484.0,60,8.75,Debt Consolidation,West,1,0,0,0,0,0,0,0,0,Yes,1
106997,54,Male,Married,Bachelor,Self-Employed,14.4,Mortgage,1.0,1681.0,20172.0,6608.0,0.1386,18.4,13,8,4,4,2,0.3606,4987.0,25370.0,36,12.66,Auto,North,1,1,1,1,0,3,0,0,0,Yes,0
106998,39,Female,Single,Bachelor,Employed,10.3,Mortgage,2.0,2440.0,29280.0,26512.0,1.1528,6.0,7,10,7,4,1,0.6508,15194.0,11501.0,72,9.85,Debt Consolidation,North,1,0,0,0,0,0,0,0,1,Yes,1
106999,45,Male,Married,Master,Employed,5.2,Mortgage,3.0,4904.0,58848.0,17602.0,0.9748,12.2,9,7,5,6,5,0.5526,29090.0,22165.0,72,10.75,Medical,Central,4,0,0,0,0,0,0,0,0,Yes,0
107000,50,Male,Married,Diploma,Self-Employed,16.5,Own,2.0,6922.0,83064.0,42777.0,0.2067,8.4,10,8,8,3,0,0.5058,21081.0,65489.0,36,7.81,Home,West,0,0,0,1,0,1,0,0,0,Yes,0
107001,54,Male,Divorced,High School,Employed,6.3,Mortgage,2.0,2276.0,27312.0,18158.0,0.9177,11.6,6,7,6,6,1,0.108,2623.0,17044.0,48,8.86,Personal,Central,0,0,0,0,0,0,1,0,0,Yes,0
107002,24,Female,Married,Master,Retired,17.9,Rent,1.0,5065.0,60780.0,33904.0,1.1252,20.4,6,4,5,5,1,0.3353,17060.0,31652.0,60,9.0,Education,East,1,1,0,0,0,1,0,0,1,Yes,1
107003,54,Male,Divorced,High School,Unemployed,,Own,1.0,,139716.0,66213.0,0.1809,1.9,11,9,4,4,0,0.3546,43378.0,56462.0,36,11.45,Auto,North,3,0,0,0,0,0,0,0,0,No,0
107004,42,Male,Married,Diploma,Self-Employed,4.3,Rent,0.0,5751.0,69012.0,20936.0,0.2031,9.0,5,8,1,1,2,0.2318,12770.0,27046.0,84,6.86,Debt Consolidation,East,3,2,0,0,1,2,0,0,0,Yes,0
107005,53,Female,Single,Master,Self-Employed,0.7,Rent,,10127.0,121524.0,61982.0,0.3628,1.5,12,9,5,3,0,0.4758,45977.0,75347.0,60,6.86,Home,Central,1,1,0,0,0,1,0,0,0,Yes,1
107006,54,Male,Divorced,Bachelor,Self-Employed,,Mortgage,1.0,3743.0,44916.0,24152.0,0.3311,18.6,10,6,3,4,1,0.4461,16951.0,32137.0,36,7.16,Medical,East,0,0,0,0,0,0,0,0,0,Yes,0
107007,64,Male,Single,Bachelor,Employed,11.7,Rent,1.0,3249.0,38988.0,20491.0,0.2406,13.8,8,10,6,3,1,0.7576,19662.0,28162.0,60,8.79,Medical,North,0,0,0,0,0,0,0,0,1,Yes,1
107008,61,Male,Single,Master,Employed,0.0,Own,2.0,9550.0,114600.0,71051.0,0.6959,14.4,9,12,4,1,1,0.9459,81287.0,119658.0,60,12.02,Personal,North,0,0,1,0,1,1,0,0,0,Yes,0
107009,61,Female,Single,Bachelor,Employed,0.4,Mortgage,0.0,6992.0,83904.0,44774.0,0.7034,3.0,7,7,8,3,1,0.6015,28608.0,63657.0,72,6.71,Home,East,0,0,0,0,0,0,0,0,1,Yes,0
107010,62,Male,Single,Bachelor,Employed,1.5,Own,0.0,2545.0,30540.0,14339.0,0.1651,4.2,13,9,3,0,1,0.2521,7371.0,13590.0,12,10.41,Home,West,2,1,1,0,1,2,0,0,0,Yes,0
107011,48,Male,Single,Doctorate,Retired,21.8,Own,1.0,3268.0,39216.0,21859.0,0.4157,3.4,11,10,5,2,0,0.9078,29994.0,32039.0,84,11.43,Debt Consolidation,North,3,0,0,0,0,0,0,0,0,Yes,0
107012,45,Other,Married,High School,Employed,8.8,Mortgage,1.0,15207.0,182484.0,62303.0,0.4509,9.2,15,10,5,2,0,0.7009,149836.0,104463.0,36,10.27,Debt Consolidation,South,1,0,2,0,0,2,0,0,0,Yes,0
107013,55,Other,Single,Bachelor,Self-Employed,12.8,Own,2.0,,36192.0,14129.0,0.238,14.3,7,9,2,3,0,0.4536,17476.0,24002.0,48,10.11,Auto,East,3,0,0,0,0,0,0,0,0,Yes,1
107014,54,Female,Divorced,Bachelor,Employed,11.1,Rent,2.0,10095.0,121140.0,69530.0,0.8788,11.3,13,5,5,1,1,0.8587,85889.0,113937.0,36,8.73,Home,Central,0,0,0,0,0,0,0,0,1,Yes,0
107015,41,Female,Married,Bachelor,Employed,6.4,Own,2.0,4031.0,48372.0,9303.0,0.9911,16.4,10,5,2,4,1,0.5195,24879.0,35776.0,36,8.36,Medical,Central,1,0,1,0,0,1,0,0,0,Yes,1
107016,50,Male,Single,Master,Employed,15.0,Own,3.0,5489.0,65868.0,12327.0,0.179,16.7,13,4,5,7,2,0.2894,13007.0,65192.0,60,5.19,Education,East,1,1,0,0,0,1,0,0,0,Yes,0
107017,45,Female,Married,Bachelor,Retired,11.5,Rent,2.0,6661.0,79932.0,31867.0,0.2339,15.5,14,3,4,2,1,0.2935,25998.0,11981.0,36,9.97,Auto,West,1,1,0,0,0,1,0,0,0,Yes,0
107018,35,Male,Single,Bachelor,Employed,10.9,Mortgage,2.0,1404.0,16848.0,2770.0,0.2364,13.1,9,7,6,1,2,0.2965,2754.0,1000.0,36,8.02,Auto,North,1,0,0,0,0,0,0,0,0,Yes,0
107019,60,Female,Married,Bachelor,Employed,4.3,Rent,3.0,2125.0,25500.0,8884.0,0.9171,4.9,2,10,3,4,1,0.0594,874.0,20603.0,72,10.88,Auto,Central,1,0,1,0,0,1,0,0,1,Yes,1
107020,46,Female,Divorced,Bachelor,Employed,3.2,Rent,2.0,,69804.0,22804.0,0.7526,10.3,11,9,7,5,0,0.8525,37631.0,56676.0,24,8.38,Medical,West,0,1,0,0,0,1,0,0,0,Yes,1
107021,70,Female,Single,Master,Employed,12.2,Rent,5.0,3435.0,41220.0,24786.0,0.4026,8.4,14,8,4,3,2,0.3208,10801.0,8139.0,36,9.6,Medical,Central,1,1,0,0,1,1,0,0,1,Yes,0
107022,25,Female,Married,Bachelor,Self-Employed,10.0,Mortgage,4.0,10512.0,126144.0,53977.0,0.4115,11.2,3,5,7,4,2,0.5174,24224.0,130579.0,60,9.94,Medical,North,1,1,0,1,1,2,0,0,0,Yes,1
107023,38,Female,Married,High School,Retired,13.7,Mortgage,1.0,1936.0,23232.0,9230.0,0.2946,13.7,12,7,2,2,0,0.6219,15762.0,22816.0,36,9.19,Home,East,3,0,0,0,0,0,1,0,0,Yes,1
107024,45,Female,Single,Diploma,Employed,6.2,Rent,0.0,7942.0,95304.0,46124.0,0.2034,1.0,12,10,3,3,0,0.875,52789.0,53073.0,60,11.6,Business,East,0,0,0,0,0,0,0,0,0,Yes,0
107025,59,Female,Widowed,High School,Self-Employed,0.0,Own,0.0,2248.0,26976.0,12378.0,0.881,11.0,8,3,3,3,1,0.2076,5804.0,1000.0,36,5.13,Personal,South,1,0,0,0,0,0,0,0,1,Yes,0
107026,50,Male,Married,Master,Self-Employed,16.5,Mortgage,0.0,4375.0,52500.0,26545.0,0.6808,12.1,10,6,2,1,1,0.5443,12291.0,58486.0,72,6.13,Home,East,0,0,0,0,0,0,0,0,0,Yes,1
107027,49,Male,Single,Bachelor,Unemployed,11.3,Own,0.0,2754.0,33048.0,9500.0,0.5877,24.9,14,5,3,4,0,0.3074,4260.0,1000.0,48,10.25,Business,East,0,0,0,1,0,1,0,0,0,No,1
107028,31,Male,Single,Master,Employed,10.8,Mortgage,0.0,18941.0,227292.0,58887.0,0.0329,7.6,10,12,6,1,2,0.8156,165903.0,170539.0,36,12.55,Personal,West,1,1,0,0,0,1,0,1,0,Yes,1
107029,31,Female,Single,Master,Employed,0.0,Mortgage,2.0,2303.0,27636.0,15465.0,0.445,11.3,6,9,1,5,0,0.3518,10893.0,4067.0,84,5.7,Home,East,2,0,0,0,0,0,1,0,0,Yes,1
107030,49,Female,Married,Master,Self-Employed,18.5,Mortgage,1.0,5080.0,60960.0,20899.0,0.5328,21.1,4,5,3,5,0,0.6928,18378.0,58146.0,60,7.83,Personal,West,2,1,0,0,0,1,1,0,0,Yes,0
107031,29,Female,Married,High School,Employed,2.8,Mortgage,1.0,,21480.0,6743.0,0.455,1.0,6,7,2,4,0,0.6779,13705.0,6573.0,36,10.26,Auto,West,1,1,1,0,0,2,0,0,0,Yes,0
107032,39,Female,Married,Master,Self-Employed,8.7,Own,0.0,15556.0,186672.0,105774.0,0.4684,5.7,11,6,4,2,1,0.3478,42767.0,45202.0,36,7.93,Business,North,1,0,1,0,0,1,1,0,0,Yes,0
107033,51,Female,Married,Diploma,Unemployed,7.3,Own,4.0,7139.0,85668.0,61919.0,0.1399,18.8,2,6,7,3,3,0.2702,15607.0,63340.0,60,8.5,Business,South,0,0,0,0,0,0,1,0,0,No,0
107034,33,Other,Married,High School,Retired,6.0,Own,3.0,6012.0,72144.0,41852.0,0.7026,4.0,13,8,4,1,0,0.6796,51648.0,68074.0,48,5.71,Business,Central,0,0,0,0,0,0,0,0,0,Yes,1
107035,64,Female,Single,Bachelor,Employed,1.0,Rent,1.0,14340.0,172080.0,68183.0,0.6114,2.3,14,8,7,7,1,1.2995,225351.0,148784.0,36,11.19,Medical,North,0,0,0,0,0,0,0,0,0,Yes,0
107036,60,Other,Married,High School,Self-Employed,2.0,Own,1.0,6053.0,72636.0,,0.2704,17.0,15,6,2,8,0,0.1818,11415.0,30011.0,48,11.13,Debt Consolidation,Central,0,2,1,0,0,3,0,0,0,Yes,0
107037,26,Male,Widowed,High School,Employed,14.9,Mortgage,0.0,,76128.0,33362.0,0.5498,9.5,7,5,6,3,0,1.3378,92246.0,67257.0,36,11.07,Business,South,0,3,0,0,2,3,0,0,0,Yes,1
107038,34,Male,Single,High School,Employed,0.0,Own,2.0,5992.0,71904.0,39841.0,0.5592,3.8,7,3,4,5,2,0.6755,32005.0,30986.0,60,7.27,Auto,South,1,0,0,0,0,0,0,0,0,Yes,1
107039,21,Male,Married,Master,Self-Employed,10.0,Mortgage,2.0,7934.0,95208.0,48084.0,0.321,19.2,14,7,3,1,1,0.7644,76119.0,74917.0,36,9.57,Medical,Central,1,0,0,1,0,1,0,0,0,Yes,1
107040,36,Female,Married,Bachelor,Retired,2.6,Mortgage,2.0,3993.0,47916.0,9449.0,0.1384,11.1,11,8,5,4,2,0.3647,6118.0,10835.0,12,6.53,Debt Consolidation,West,3,0,0,0,0,0,0,0,0,Yes,0
107041,54,Male,Single,Bachelor,Employed,4.6,Own,,4785.0,57420.0,20465.0,0.4562,24.3,15,6,3,2,3,0.3437,12775.0,20143.0,36,5.0,Education,South,1,0,0,0,0,0,0,0,0,Yes,0
107042,40,Male,Married,Bachelor,Employed,3.9,Rent,0.0,9314.0,111768.0,54729.0,0.1248,9.8,12,8,4,4,0,0.5032,57207.0,80732.0,60,9.11,Personal,Central,1,0,0,0,0,0,0,0,0,Yes,1
107043,51,Female,Married,Bachelor,Employed,13.2,Mortgage,2.0,6587.0,79044.0,25915.0,0.3311,10.0,15,8,6,2,0,0.3385,9460.0,54215.0,72,5.91,Personal,South,0,0,1,0,0,1,0,0,0,Yes,0
107044,27,Female,Married,Bachelor,Unemployed,9.6,Mortgage,0.0,5106.0,61272.0,15162.0,0.4219,11.2,6,5,5,4,2,0.2759,7553.0,36297.0,24,5.53,Medical,Central,2,0,0,0,0,0,0,0,0,No,0
107045,55,Female,Single,Bachelor,Employed,0.0,Mortgage,3.0,2213.0,26556.0,17055.0,0.6102,15.2,8,6,4,3,5,0.1672,3215.0,46204.0,36,9.08,Auto,Central,1,2,0,1,0,3,0,0,0,Yes,1
107046,38,Male,Single,Diploma,Retired,1.5,Mortgage,,14563.0,174756.0,70931.0,0.2311,9.7,12,5,5,0,0,0.2839,39456.0,210333.0,36,7.21,Debt Consolidation,Central,3,0,1,0,0,1,0,0,0,Yes,0
107047,45,Female,Married,Bachelor,Employed,2.9,Own,0.0,3578.0,42936.0,15843.0,0.2311,20.9,8,6,5,2,0,0.4772,17080.0,55725.0,60,10.02,Education,North,1,2,0,0,0,2,0,0,0,Yes,1
107048,44,Male,Married,Diploma,Employed,0.0,Own,1.0,10448.0,125376.0,44366.0,0.625,15.8,8,8,6,5,1,0.3343,27998.0,71410.0,12,8.47,Debt Consolidation,West,3,0,0,0,0,0,0,0,0,Yes,0
107049,30,Female,Married,Master,Employed,11.6,Rent,2.0,6166.0,73992.0,47441.0,0.223,4.4,16,10,7,5,0,0.2619,10145.0,79040.0,72,8.3,Home,South,0,0,0,0,0,0,0,0,0,Yes,0
107050,31,Male,Divorced,Bachelor,Self-Employed,10.5,Own,1.0,2373.0,28476.0,16523.0,0.1195,19.6,14,7,7,6,3,0.9647,21573.0,38412.0,72,11.52,Debt Consolidation,West,2,1,1,0,0,2,0,0,0,Yes,0
107051,57,Female,Single,High School,Self-Employed,18.4,Mortgage,3.0,12413.0,148956.0,46727.0,0.2452,16.7,11,7,3,5,1,0.1537,8765.0,37233.0,36,8.93,Medical,North,1,1,0,0,0,1,0,0,0,Yes,1
107052,50,Female,Married,Master,Employed,13.8,Mortgage,0.0,6490.0,77880.0,24330.0,0.0505,11.5,6,9,4,5,1,0.473,35301.0,55746.0,36,9.4,Personal,North,2,0,0,0,0,0,0,0,1,Yes,0
107053,58,Female,Married,Master,Employed,5.4,Mortgage,1.0,13101.0,157212.0,30945.0,0.3432,12.4,9,7,5,2,1,0.5793,56527.0,129475.0,60,5.0,Personal,Central,1,0,0,0,0,0,1,0,0,Yes,1
107054,49,Female,Single,High School,Employed,7.5,Rent,2.0,4885.0,58620.0,31776.0,0.2264,11.5,10,7,7,2,1,0.5018,9280.0,66344.0,60,5.53,Medical,South,0,0,0,0,0,0,0,0,0,Yes,0
107055,47,Male,Single,Bachelor,Employed,,Mortgage,1.0,8692.0,104304.0,40743.0,0.4101,10.8,9,9,3,5,2,0.2937,11486.0,80563.0,36,10.92,Education,East,2,1,0,1,0,2,1,0,1,Yes,1
107056,24,Other,Married,Bachelor,Employed,3.0,Mortgage,2.0,1749.0,20988.0,21267.0,0.227,4.2,11,8,3,2,1,0.9884,11957.0,17551.0,12,11.76,Business,Central,2,0,0,0,0,0,0,0,1,Yes,0
107057,42,Male,Single,Bachelor,Employed,10.1,Rent,2.0,3973.0,47676.0,28241.0,0.5387,9.8,6,6,8,1,1,0.3555,9666.0,28038.0,72,5.0,Medical,South,3,0,1,0,0,1,0,0,1,Yes,1
107058,45,Male,Divorced,High School,Self-Employed,15.8,Rent,1.0,2404.0,28848.0,19582.0,0.6454,6.3,11,7,6,2,0,0.3576,9729.0,36180.0,36,8.32,Business,North,0,0,0,0,0,0,0,0,0,Yes,0
107059,68,Other,Single,Master,Self-Employed,7.6,Rent,3.0,4311.0,51732.0,27374.0,0.9816,16.8,13,5,2,4,0,0.9456,54835.0,21596.0,36,13.18,Debt Consolidation,North,0,0,0,0,0,0,0,0,0,Yes,0
107060,53,Female,Married,Doctorate,Unemployed,8.4,Mortgage,0.0,7474.0,89688.0,41189.0,0.5103,8.9,9,3,2,1,0,1.3522,124002.0,18362.0,60,11.02,Auto,Central,2,0,0,0,0,0,0,0,0,No,0
107061,63,Male,Married,Bachelor,Employed,10.9,Rent,4.0,3713.0,44556.0,21316.0,0.1864,1.0,10,8,2,4,1,0.5769,18947.0,5768.0,36,10.15,Personal,Central,1,0,0,0,0,0,0,0,0,Yes,0
107062,52,Male,Single,Bachelor,Employed,15.1,Own,1.0,9643.0,115716.0,62032.0,0.5339,5.6,16,4,5,3,1,0.4436,27299.0,64079.0,36,6.44,Personal,East,2,2,0,0,0,2,0,0,1,Yes,0
107063,36,Female,Single,Master,Employed,9.7,Mortgage,1.0,3152.0,37824.0,13693.0,0.3349,14.2,11,7,6,1,1,0.9556,36905.0,7173.0,24,10.79,Personal,North,4,0,0,0,1,0,0,0,1,Yes,1
107064,46,Male,Married,Diploma,Self-Employed,18.1,Own,2.0,9778.0,117336.0,,0.4472,6.9,16,6,6,4,3,1.1864,149841.0,67512.0,60,7.94,Medical,West,2,1,1,0,0,2,0,0,0,Yes,1
107065,48,Female,Single,Master,Self-Employed,6.5,Mortgage,0.0,12885.0,154620.0,54237.0,0.487,10.4,7,5,6,2,1,0.5205,31914.0,154103.0,24,9.5,Debt Consolidation,Central,1,0,0,0,0,0,0,0,0,Yes,0
107066,34,Male,Married,Diploma,Employed,15.4,Mortgage,1.0,,127548.0,,0.878,12.8,9,8,7,2,2,0.5503,57892.0,131739.0,36,10.35,Home,North,0,0,0,0,0,0,1,0,0,Yes,1
107067,40,Male,Married,Bachelor,Employed,13.0,Mortgage,2.0,4397.0,52764.0,30394.0,0.5587,11.4,9,7,7,3,0,0.2041,10924.0,34439.0,36,5.0,Auto,East,0,0,0,0,0,0,0,0,0,Yes,1
107068,43,Male,Single,Master,Employed,12.8,Mortgage,2.0,1382.0,16584.0,4684.0,0.4412,10.2,14,8,2,3,2,0.5728,10851.0,13511.0,36,5.73,Business,South,1,1,0,0,1,1,0,0,0,Yes,1
107069,64,Male,Married,Diploma,Employed,18.2,Mortgage,3.0,8030.0,96360.0,36637.0,0.4012,11.7,8,6,3,2,1,0.4202,28462.0,79868.0,36,9.87,Business,South,0,0,1,0,0,1,0,0,0,Yes,0
107070,21,Male,Single,Master,Employed,5.5,Rent,1.0,5070.0,60840.0,39317.0,0.2586,20.8,16,9,7,1,1,0.78,26372.0,75053.0,24,8.67,Debt Consolidation,Central,1,0,0,0,0,0,1,0,1,Yes,1
107071,59,Male,Married,Master,Unemployed,12.6,Rent,0.0,2912.0,34944.0,23285.0,0.2362,6.5,12,4,4,3,1,0.0674,1010.0,33400.0,12,7.94,Business,South,0,1,0,0,0,1,1,0,0,No,0
107072,34,Male,Single,Diploma,Unemployed,0.0,Rent,1.0,3831.0,45972.0,29906.0,0.726,12.6,5,9,6,4,1,0.703,38193.0,44266.0,36,12.57,Personal,South,2,0,1,0,0,1,1,0,0,No,1
107073,29,Male,Married,Master,Self-Employed,10.2,Own,0.0,13973.0,167676.0,89998.0,0.0863,7.6,12,6,3,1,1,0.5818,113223.0,185497.0,60,5.0,Business,North,0,2,1,1,1,4,0,0,0,Yes,1
107074,59,Male,Divorced,High School,Employed,0.0,Mortgage,0.0,2626.0,31512.0,15909.0,0.4262,5.4,5,5,7,3,2,0.3026,10020.0,29304.0,24,9.54,Debt Consolidation,Central,0,0,0,0,0,0,1,0,0,Yes,1
107075,54,Male,Single,Bachelor,Employed,15.1,Mortgage,1.0,7457.0,89484.0,47742.0,0.8965,12.6,6,10,11,2,1,0.4211,42759.0,82705.0,36,9.51,Medical,South,3,0,0,0,1,0,0,0,1,Yes,1
107076,60,Female,Divorced,Diploma,Employed,11.9,Own,0.0,6337.0,76044.0,34334.0,0.1505,10.4,4,6,4,2,1,0.9971,47513.0,81606.0,12,12.1,Personal,Central,4,0,1,0,0,1,0,0,1,Yes,1
107077,55,Male,Single,High School,Retired,6.7,Mortgage,2.0,,52320.0,24281.0,0.3927,14.5,13,9,4,4,3,0.4383,8738.0,20519.0,60,9.79,Home,West,2,0,0,0,0,0,0,1,0,Yes,0
107078,70,Male,Married,High School,Employed,0.0,Mortgage,3.0,8362.0,100344.0,23105.0,0.2728,11.6,10,12,8,1,3,0.5915,53633.0,125603.0,60,8.87,Personal,South,1,0,0,0,0,0,0,0,0,Yes,0
107079,52,Male,Single,Bachelor,Unemployed,17.0,Rent,2.0,15890.0,190680.0,125160.0,0.2459,10.3,10,7,3,2,4,0.2844,62673.0,213379.0,60,7.3,Auto,West,1,1,0,1,0,2,0,0,0,No,0
107080,43,Female,Widowed,Bachelor,Self-Employed,7.8,Mortgage,2.0,4537.0,54444.0,27525.0,0.4687,6.3,16,3,4,4,4,0.1893,6708.0,82570.0,60,8.69,Debt Consolidation,South,2,0,0,0,1,0,0,0,0,Yes,1
107081,49,Female,Single,Bachelor,Employed,,Own,4.0,4696.0,56352.0,32699.0,0.5755,15.6,14,6,8,2,1,0.446,10580.0,55203.0,60,13.9,Debt Consolidation,South,1,1,0,0,0,1,1,0,0,Yes,1
107082,60,Female,Divorced,High School,Employed,,Own,,8241.0,98892.0,23804.0,0.2391,13.1,9,6,7,5,2,0.5767,32237.0,25219.0,48,6.98,Education,Central,2,1,1,0,0,2,0,0,1,Yes,1
107083,36,Female,Married,Doctorate,Unemployed,,Mortgage,1.0,9990.0,119880.0,54211.0,0.3544,16.0,14,6,5,1,1,0.0964,6615.0,66804.0,60,5.61,Business,Central,1,0,0,1,0,1,0,0,1,No,1
107084,37,Male,Married,Bachelor,Self-Employed,5.5,Mortgage,1.0,5062.0,60744.0,41037.0,0.3732,23.0,11,9,2,2,0,0.3526,19072.0,59037.0,60,5.0,Home,West,0,0,1,0,1,1,0,0,0,Yes,0
107085,41,Female,Married,High School,Employed,5.9,Own,1.0,4510.0,54120.0,26517.0,0.2815,7.5,10,5,5,3,1,0.3048,10631.0,58585.0,36,8.39,Auto,East,1,0,0,0,0,0,0,0,0,Yes,1
107086,21,Male,Married,Bachelor,Employed,9.3,Own,2.0,1301.0,15612.0,2722.0,0.2346,14.2,7,7,2,1,1,0.2162,3789.0,17928.0,72,6.3,Debt Consolidation,East,0,1,0,0,1,1,0,0,0,Yes,0
107087,47,Female,Widowed,High School,Employed,2.7,Rent,1.0,3317.0,39804.0,12807.0,0.2472,13.2,12,8,5,5,3,1.0164,46464.0,27194.0,60,14.44,Auto,East,0,0,1,0,0,1,0,0,0,Yes,1
107088,22,Female,Single,High School,Unemployed,11.8,Mortgage,1.0,,31476.0,11870.0,0.4809,19.6,9,1,7,5,0,0.1135,1880.0,22389.0,60,6.85,Debt Consolidation,East,0,0,0,0,0,0,0,0,0,No,0
107089,46,Female,Married,High School,Employed,20.7,Own,3.0,8583.0,102996.0,40277.0,0.9284,13.1,4,9,6,1,0,1.241,136873.0,80602.0,72,12.83,Education,North,2,1,0,0,0,1,0,0,0,Yes,0
107090,55,Male,Married,Master,Self-Employed,0.0,Rent,2.0,4694.0,56328.0,10714.0,0.3571,10.7,11,9,2,3,1,1.3736,76698.0,54413.0,24,9.38,Education,Central,0,0,0,0,0,0,0,0,0,Yes,0
107091,39,Male,Married,Doctorate,Employed,5.9,Rent,2.0,4576.0,54912.0,17354.0,0.2528,,11,4,7,3,0,0.2481,9991.0,61630.0,72,5.0,Education,North,2,2,0,0,0,2,0,0,0,Yes,0
107092,65,Female,Single,High School,Employed,11.2,Rent,0.0,5468.0,65616.0,30137.0,0.4268,13.3,10,4,5,3,0,0.2139,12056.0,78427.0,60,7.77,Education,North,4,0,0,0,0,0,0,0,0,Yes,1
107093,27,Male,Married,Bachelor,Self-Employed,7.2,Own,2.0,3124.0,37488.0,20658.0,0.2887,11.2,6,4,2,1,1,0.8831,27169.0,25695.0,24,10.12,Debt Consolidation,North,1,1,0,0,0,1,0,0,0,Yes,0
